Normal run times	Multiprocessing run times
5.640243987242381	1.9639536301294962
5.960261770089468	2.0248560825983684
5.969206734498342	2.1218886335690814
5.173450966676076	2.114587418238322
5.352463046709697	2.016533068815867
6.3387824694315595	12.953078281879424
5.074786345163981	2.020291296641032
9.882737668355306	2.1881146987279254
6.312909332911174	2.042607049147288
17.029260460535685	2.019573219617208
